#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
M02450_3.00	M02450_3.00	NAC056	PlantTFDB	1.0	NAC056	0	None	None	1	None	None	gene is directly annotated
M02451_3.00	M02451_3.00	NAC029	PlantTFDB	1.0	NAC029	0	None	None	1	None	None	gene is directly annotated
M02460_3.00	M02460_3.00	NAC066	PlantTFDB	1.0	NAC066	0	None	None	1	None	None	gene is directly annotated
M02463_3.00	M02463_3.00	NAC59	PlantTFDB	1.0	NAC59	0	None	None	1	None	None	gene is directly annotated
M02464_3.00	M02464_3.00	NAC098	PlantTFDB	1.0	NAC098	0	None	None	1	None	None	gene is directly annotated
M02552_3.00	M02552_3.00	SPL12	PlantTFDB	1.0	SPL12	0	None	None	1	None	None	gene is directly annotated
M02553_3.00_SPL11	M02553_3.00_SPL11	SPL11	PlantTFDB	1.0	SPL11	0	None	None	1	None	None	gene is directly annotated
M02553_3.00_SPL10	M02553_3.00_SPL10	SPL10	PlantTFDB	1.0	SPL10	0	None	None	1	None	None	gene is directly annotated
M02555_3.00	M02555_3.00	SPL13A	PlantTFDB	1.0	SPL13A	0	None	None	1	None	None	gene is directly annotated
M02567_3.00_INO	M02567_3.00_INO	INO	PlantTFDB	1.0	INO	0	None	None	1	None	None	gene is directly annotated
M02567_3.00_YAB1	M02567_3.00_YAB1	YAB1	PlantTFDB	1.0	YAB1	0	None	None	1	None	None	gene is directly annotated
M02574_3.00	M02574_3.00	STKL2	PlantTFDB	1.0	STKL2	0	None	None	1	None	None	gene is directly annotated
M02575_3.00_GPL1	M02575_3.00_GPL1	GPL1	PlantTFDB	1.0	GPL1	0	None	None	1	None	None	gene is directly annotated
M02575_3.00_GEBP	M02575_3.00_GEBP	GEBP	PlantTFDB	1.0	GEBP	0	None	None	1	None	None	gene is directly annotated
M02582_3.00	M02582_3.00	TCP2	PlantTFDB	1.0	TCP2	0	None	None	1	None	None	gene is directly annotated
M02587_3.00	M02587_3.00	TCP5	PlantTFDB	1.0	TCP5	0	None	None	1	None	None	gene is directly annotated
M02593_3.00	M02593_3.00	TCP14	PlantTFDB	1.0	TCP14	0	None	None	1	None	None	gene is directly annotated
M02594_3.00_TCP15	M02594_3.00_TCP15	TCP15	PlantTFDB	1.0	TCP15	0	None	None	1	None	None	gene is directly annotated
M02594_3.00_TCP7	M02594_3.00_TCP7	TCP7	PlantTFDB	1.0	TCP7	0	None	None	1	None	None	gene is directly annotated
M02595_3.00	M02595_3.00	TCP8	PlantTFDB	1.0	TCP8	0	None	None	1	None	None	gene is directly annotated
M02597_3.00	M02597_3.00	TCP23	PlantTFDB	1.0	TCP23	0	None	None	1	None	None	gene is directly annotated
M02599_3.00	M02599_3.00	TCP9	PlantTFDB	1.0	TCP9	0	None	None	1	None	None	gene is directly annotated
M02600_3.00	M02600_3.00	TCP20	PlantTFDB	1.0	TCP20	0	None	None	1	None	None	gene is directly annotated
M02601_3.00_TCP13	M02601_3.00_TCP13	TCP13	PlantTFDB	1.0	TCP13	0	None	None	1	None	None	gene is directly annotated
M02601_3.00_TCP4	M02601_3.00_TCP4	TCP4	PlantTFDB	1.0	TCP4	0	None	None	1	None	None	gene is directly annotated
M02610_3.00	M02610_3.00	AT5G25790	PlantTFDB	1.0	AT5G25790	0	None	None	1	None	None	gene is directly annotated
M02627_3.00	M02627_3.00	AtGRF6	PlantTFDB	1.0	AtGRF6	0	None	None	1	None	None	gene is directly annotated
M02628_3.00_WRKY62	M02628_3.00_WRKY62	WRKY62	PlantTFDB	1.0	WRKY62	0	None	None	1	None	None	gene is directly annotated
M02628_3.00_WRKY38	M02628_3.00_WRKY38	WRKY38	PlantTFDB	1.0	WRKY38	0	None	None	1	None	None	gene is directly annotated
M02629_3.00_WRKY29	M02629_3.00_WRKY29	WRKY29	PlantTFDB	1.0	WRKY29	0	None	None	1	None	None	gene is directly annotated
M02629_3.00_WRKY24	M02629_3.00_WRKY24	WRKY24	PlantTFDB	1.0	WRKY24	0	None	None	1	None	None	gene is directly annotated
M02633_3.00	M02633_3.00	WRKY60	PlantTFDB	1.0	WRKY60	0	None	None	1	None	None	gene is directly annotated
M02635_3.00	M02635_3.00	WRKY8	PlantTFDB	1.0	WRKY8	0	None	None	1	None	None	gene is directly annotated
M02637_3.00_WRKY12	M02637_3.00_WRKY12	WRKY12	PlantTFDB	1.0	WRKY12	0	None	None	1	None	None	gene is directly annotated
M02637_3.00_WRKY48	M02637_3.00_WRKY48	WRKY48	PlantTFDB	1.0	WRKY48	0	None	None	1	None	None	gene is directly annotated
M02638_3.00	M02638_3.00	WRKY7	PlantTFDB	1.0	WRKY7	0	None	None	1	None	None	gene is directly annotated
M02643_3.00	M02643_3.00	WRKY66	PlantTFDB	1.0	WRKY66	0	None	None	1	None	None	gene is directly annotated
M02645_3.00	M02645_3.00	WRKY70	PlantTFDB	1.0	WRKY70	0	None	None	1	None	None	gene is directly annotated
M02646_3.00	M02646_3.00	WRKY10	PlantTFDB	1.0	WRKY10	0	None	None	1	None	None	gene is directly annotated
M02647_3.00	M02647_3.00	WRKY43	PlantTFDB	1.0	WRKY43	0	None	None	1	None	None	gene is directly annotated
M02649_3.00	M02649_3.00	WRKY2	PlantTFDB	1.0	WRKY2	0	None	None	1	None	None	gene is directly annotated
M02652_3.00	M02652_3.00	WRKY28	PlantTFDB	1.0	WRKY28	0	None	None	1	None	None	gene is directly annotated
M02729_3.00	M02729_3.00	ANT	PlantTFDB	1.0	ANT	0	None	None	1	None	None	gene is directly annotated
M02731_3.00	M02731_3.00	RAV1	PlantTFDB	1.0	RAV1	0	None	None	1	None	None	gene is directly annotated
M02734_3.00	M02734_3.00	LEC2	PlantTFDB	1.0	LEC2	0	None	None	1	None	None	gene is directly annotated
M02735_3.00	M02735_3.00	DYT1	PlantTFDB	1.0	DYT1	0	None	None	1	None	None	gene is directly annotated
M02787_3.00	M02787_3.00	E2FE	PlantTFDB	1.0	E2FE	0	None	None	1	None	None	gene is directly annotated
M02882_3.00	M02882_3.00	LFY	PlantTFDB	1.0	LFY	0	None	None	1	None	None	gene is directly annotated
M02885_3.00	M02885_3.00	RAX3	PlantTFDB	1.0	RAX3	0	None	None	1	None	None	gene is directly annotated
M02908_3.00	M02908_3.00	SPL8	PlantTFDB	1.0	SPL8	0	None	None	1	None	None	gene is directly annotated
M02930_3.00	M02930_3.00	ZAP1	PlantTFDB	1.0	ZAP1	0	None	None	1	None	None	gene is directly annotated
M03154_3.00	M03154_3.00	E2FC	PlantTFDB	1.0	E2FC	0	None	None	1	None	None	gene is directly annotated
M03297_3.00	M03297_3.00	BLH3	PlantTFDB	1.0	BLH3	0	None	None	1	None	None	gene is directly annotated
M03298_3.00_BLH7	M03298_3.00_BLH7	BLH7	PlantTFDB	1.0	BLH7	0	None	None	1	None	None	gene is directly annotated
M03298_3.00_BLH4	M03298_3.00_BLH4	BLH4	PlantTFDB	1.0	BLH4	0	None	None	1	None	None	gene is directly annotated
M03298_3.00_BLH8	M03298_3.00_BLH8	BLH8	PlantTFDB	1.0	BLH8	0	None	None	1	None	None	gene is directly annotated
M03298_3.00_BEL1	M03298_3.00_BEL1	BEL1	PlantTFDB	1.0	BEL1	0	None	None	1	None	None	gene is directly annotated
M04900_3.00	M04900_3.00	E2FA	PlantTFDB	1.0	E2FA	0	None	None	1	None	None	gene is directly annotated
M04909_3.00	M04909_3.00	E2FD	PlantTFDB	1.0	E2FD	0	None	None	1	None	None	gene is directly annotated
M05155_3.00_BLH11	M05155_3.00_BLH11	BLH11	PlantTFDB	1.0	BLH11	0	None	None	1	None	None	gene is directly annotated
M05155_3.00_BLH6	M05155_3.00_BLH6	BLH6	PlantTFDB	1.0	BLH6	0	None	None	1	None	None	gene is directly annotated
M05155_3.00_BLH2	M05155_3.00_BLH2	BLH2	PlantTFDB	1.0	BLH2	0	None	None	1	None	None	gene is directly annotated
M05156_3.00	M05156_3.00	BLH9	PlantTFDB	1.0	BLH9	0	None	None	1	None	None	gene is directly annotated
M06965_3.00	M06965_3.00	ERF023	PlantTFDB	1.0	ERF023	0	None	None	1	None	None	gene is directly annotated
M06967_3.00_ERF076	M06967_3.00_ERF076	ERF076	PlantTFDB	1.0	ERF076	0	None	None	1	None	None	gene is directly annotated
M06967_3.00_LEP	M06967_3.00_LEP	LEP	PlantTFDB	1.0	LEP	0	None	None	1	None	None	gene is directly annotated
M06968_3.00	M06968_3.00	CRF3	PlantTFDB	1.0	CRF3	0	None	None	1	None	None	gene is directly annotated
M06972_3.00_ERF027	M06972_3.00_ERF027	ERF027	PlantTFDB	1.0	ERF027	0	None	None	1	None	None	gene is directly annotated
M06972_3.00_AT1G63040	M06972_3.00_AT1G63040	AT1G63040	PlantTFDB	1.0	AT1G63040	0	None	None	1	None	None	gene is directly annotated
M06975_3.00	M06975_3.00	ERF013	PlantTFDB	1.0	ERF013	0	None	None	1	None	None	gene is directly annotated
M06976_3.00_ERF019	M06976_3.00_ERF019	ERF019	PlantTFDB	1.0	ERF019	0	None	None	1	None	None	gene is directly annotated
M06976_3.00_ERF020	M06976_3.00_ERF020	ERF020	PlantTFDB	1.0	ERF020	0	None	None	1	None	None	gene is directly annotated
M06979_3.00	M06979_3.00	ERF088	PlantTFDB	1.0	ERF088	0	None	None	1	None	None	gene is directly annotated
M06982_3.00_ERF061	M06982_3.00_ERF061	ERF061	PlantTFDB	1.0	ERF061	0	None	None	1	None	None	gene is directly annotated
M06982_3.00_ERF062	M06982_3.00_ERF062	ERF062	PlantTFDB	1.0	ERF062	0	None	None	1	None	None	gene is directly annotated
M06983_3.00_RAP2-4	M06983_3.00_RAP2-4	RAP2-4	PlantTFDB	1.0	RAP2-4	0	None	None	1	None	None	gene is directly annotated
M06983_3.00_ERF056	M06983_3.00_ERF056	ERF056	PlantTFDB	1.0	ERF056	0	None	None	1	None	None	gene is directly annotated
M06986_3.00	M06986_3.00	ERF012	PlantTFDB	1.0	ERF012	0	None	None	1	None	None	gene is directly annotated
M06987_3.00	M06987_3.00	RAP2-1	PlantTFDB	1.0	RAP2-1	0	None	None	1	None	None	gene is directly annotated
M06990_3.00	M06990_3.00	ERF9	PlantTFDB	1.0	ERF9	0	None	None	1	None	None	gene is directly annotated
M06998_3.00	M06998_3.00	ERF022	PlantTFDB	1.0	ERF022	0	None	None	1	None	None	gene is directly annotated
M06999_3.00	M06999_3.00	ERF021	PlantTFDB	1.0	ERF021	0	None	None	1	None	None	gene is directly annotated
M07000_3.00	M07000_3.00	ERF071	PlantTFDB	1.0	ERF071	0	None	None	1	None	None	gene is directly annotated
M07001_3.00	M07001_3.00	CRF2	PlantTFDB	1.0	CRF2	0	None	None	1	None	None	gene is directly annotated
M07002_3.00	M07002_3.00	DREB2D	PlantTFDB	1.0	DREB2D	0	None	None	1	None	None	gene is directly annotated
M07006_3.00	M07006_3.00	ERF014	PlantTFDB	1.0	ERF014	0	None	None	1	None	None	gene is directly annotated
M07007_3.00	M07007_3.00	ERF008	PlantTFDB	1.0	ERF008	0	None	None	1	None	None	gene is directly annotated
M07011_3.00	M07011_3.00	ERF110	PlantTFDB	1.0	ERF110	0	None	None	1	None	None	gene is directly annotated
M07012_3.00	M07012_3.00	ERF2	PlantTFDB	1.0	ERF2	0	None	None	1	None	None	gene is directly annotated
M07015_3.00	M07015_3.00	DREB2E	PlantTFDB	1.0	DREB2E	0	None	None	1	None	None	gene is directly annotated
M07017_3.00	M07017_3.00	ERF098	PlantTFDB	1.0	ERF098	0	None	None	1	None	None	gene is directly annotated
M07019_3.00_ERF039	M07019_3.00_ERF039	ERF039	PlantTFDB	1.0	ERF039	0	None	None	1	None	None	gene is directly annotated
M07019_3.00_DREB3	M07019_3.00_DREB3	DREB3	PlantTFDB	1.0	DREB3	0	None	None	1	None	None	gene is directly annotated
M07020_3.00	M07020_3.00	ERF034	PlantTFDB	1.0	ERF034	0	None	None	1	None	None	gene is directly annotated
M07021_3.00	M07021_3.00	ERF7	PlantTFDB	1.0	ERF7	0	None	None	1	None	None	gene is directly annotated
M07027_3.00_BBM	M07027_3.00_BBM	BBM	PlantTFDB	1.0	BBM	0	None	None	1	None	None	gene is directly annotated
M07027_3.00_AIL5	M07027_3.00_AIL5	AIL5	PlantTFDB	1.0	AIL5	0	None	None	1	None	None	gene is directly annotated
M07028_3.00_ADAP	M07028_3.00_ADAP	ADAP	PlantTFDB	1.0	ADAP	0	None	None	1	None	None	gene is directly annotated
M07028_3.00_AT1G79700	M07028_3.00_AT1G79700	AT1G79700	PlantTFDB	1.0	AT1G79700	0	None	None	1	None	None	gene is directly annotated
M07028_3.00_WRI1	M07028_3.00_WRI1	WRI1	PlantTFDB	1.0	WRI1	0	None	None	1	None	None	gene is directly annotated
M07029_3.00	M07029_3.00	ERF13	PlantTFDB	1.0	ERF13	0	None	None	1	None	None	gene is directly annotated
M07031_3.00_ERF14	M07031_3.00_ERF14	ERF14	PlantTFDB	1.0	ERF14	0	None	None	1	None	None	gene is directly annotated
M07031_3.00_ERF091	M07031_3.00_ERF091	ERF091	PlantTFDB	1.0	ERF091	0	None	None	1	None	None	gene is directly annotated
M07032_3.00	M07032_3.00	HRE1	PlantTFDB	1.0	HRE1	0	None	None	1	None	None	gene is directly annotated
M07035_3.00	M07035_3.00	DREB2F	PlantTFDB	1.0	DREB2F	0	None	None	1	None	None	gene is directly annotated
M07036_3.00	M07036_3.00	TINY	PlantTFDB	1.0	TINY	0	None	None	1	None	None	gene is directly annotated
M07038_3.00	M07038_3.00	RAP2-9	PlantTFDB	1.0	RAP2-9	0	None	None	1	None	None	gene is directly annotated
M07039_3.00	M07039_3.00	RAP2-10	PlantTFDB	1.0	RAP2-10	0	None	None	1	None	None	gene is directly annotated
M07041_3.00	M07041_3.00	ERF037	PlantTFDB	1.0	ERF037	0	None	None	1	None	None	gene is directly annotated
M07042_3.00	M07042_3.00	RAP2-12	PlantTFDB	1.0	RAP2-12	0	None	None	1	None	None	gene is directly annotated
M07047_3.00	M07047_3.00	DREB1D	PlantTFDB	1.0	DREB1D	0	None	None	1	None	None	gene is directly annotated
M07048_3.00_DREB1C	M07048_3.00_DREB1C	DREB1C	PlantTFDB	1.0	DREB1C	0	None	None	1	None	None	gene is directly annotated
M07048_3.00_DREB1B	M07048_3.00_DREB1B	DREB1B	PlantTFDB	1.0	DREB1B	0	None	None	1	None	None	gene is directly annotated
M07049_3.00	M07049_3.00	DREB1A	PlantTFDB	1.0	DREB1A	0	None	None	1	None	None	gene is directly annotated
M07052_3.00_RAP2-13	M07052_3.00_RAP2-13	RAP2-13	PlantTFDB	1.0	RAP2-13	0	None	None	1	None	None	gene is directly annotated
M07052_3.00_ERF053	M07052_3.00_ERF053	ERF053	PlantTFDB	1.0	ERF053	0	None	None	1	None	None	gene is directly annotated
M07053_3.00	M07053_3.00	ERF054	PlantTFDB	1.0	ERF054	0	None	None	1	None	None	gene is directly annotated
M07055_3.00	M07055_3.00	ERF015	PlantTFDB	1.0	ERF015	0	None	None	1	None	None	gene is directly annotated
M07056_3.00	M07056_3.00	ERF035	PlantTFDB	1.0	ERF035	0	None	None	1	None	None	gene is directly annotated
M07057_3.00	M07057_3.00	ERF042	PlantTFDB	1.0	ERF042	0	None	None	1	None	None	gene is directly annotated
M07060_3.00	M07060_3.00	DREB2B	PlantTFDB	1.0	DREB2B	0	None	None	1	None	None	gene is directly annotated
M07061_3.00	M07061_3.00	DREB2A	PlantTFDB	1.0	DREB2A	0	None	None	1	None	None	gene is directly annotated
M07065_3.00_SHN2	M07065_3.00_SHN2	SHN2	PlantTFDB	1.0	SHN2	0	None	None	1	None	None	gene is directly annotated
M07065_3.00_SHN3	M07065_3.00_SHN3	SHN3	PlantTFDB	1.0	SHN3	0	None	None	1	None	None	gene is directly annotated
M07068_3.00	M07068_3.00	ERF087	PlantTFDB	1.0	ERF087	0	None	None	1	None	None	gene is directly annotated
M07070_3.00	M07070_3.00	RAP2-11	PlantTFDB	1.0	RAP2-11	0	None	None	1	None	None	gene is directly annotated
M07072_3.00	M07072_3.00	ERF003	PlantTFDB	1.0	ERF003	0	None	None	1	None	None	gene is directly annotated
M07076_3.00_ERF10	M07076_3.00_ERF10	ERF10	PlantTFDB	1.0	ERF10	0	None	None	1	None	None	gene is directly annotated
M07076_3.00_ERF12	M07076_3.00_ERF12	ERF12	PlantTFDB	1.0	ERF12	0	None	None	1	None	None	gene is directly annotated
M07083_3.00	M07083_3.00	DREB1F	PlantTFDB	1.0	DREB1F	0	None	None	1	None	None	gene is directly annotated
M07086_3.00	M07086_3.00	ERF025	PlantTFDB	1.0	ERF025	0	None	None	1	None	None	gene is directly annotated
M07087_3.00	M07087_3.00	ERF094	PlantTFDB	1.0	ERF094	0	None	None	1	None	None	gene is directly annotated
M07092_3.00	M07092_3.00	ERF055	PlantTFDB	1.0	ERF055	0	None	None	1	None	None	gene is directly annotated
M07093_3.00	M07093_3.00	AIL7	PlantTFDB	1.0	AIL7	0	None	None	1	None	None	gene is directly annotated
M07094_3.00_PLT2	M07094_3.00_PLT2	PLT2	PlantTFDB	1.0	PLT2	0	None	None	1	None	None	gene is directly annotated
M07094_3.00_AIL1	M07094_3.00_AIL1	AIL1	PlantTFDB	1.0	AIL1	0	None	None	1	None	None	gene is directly annotated
M07094_3.00_AIL6	M07094_3.00_AIL6	AIL6	PlantTFDB	1.0	AIL6	0	None	None	1	None	None	gene is directly annotated
M07095_3.00	M07095_3.00	ERF010	PlantTFDB	1.0	ERF010	0	None	None	1	None	None	gene is directly annotated
M07096_3.00	M07096_3.00	ERF011	PlantTFDB	1.0	ERF011	0	None	None	1	None	None	gene is directly annotated
M07097_3.00	M07097_3.00	ARF14	PlantTFDB	1.0	ARF14	0	None	None	1	None	None	gene is directly annotated
M07099_3.00_AT1G76510	M07099_3.00_AT1G76510	AT1G76510	PlantTFDB	1.0	AT1G76510	0	None	None	1	None	None	gene is directly annotated
M07099_3.00_ARID3	M07099_3.00_ARID3	ARID3	PlantTFDB	1.0	ARID3	0	None	None	1	None	None	gene is directly annotated
M07100_3.00	M07100_3.00	ARID6	PlantTFDB	1.0	ARID6	0	None	None	1	None	None	gene is directly annotated
M07101_3.00	M07101_3.00	HMGB15	PlantTFDB	1.0	HMGB15	0	None	None	1	None	None	gene is directly annotated
M07103_3.00	M07103_3.00	HMGB9	PlantTFDB	1.0	HMGB9	0	None	None	1	None	None	gene is directly annotated
M07105_3.00	M07105_3.00	HMGB10	PlantTFDB	1.0	HMGB10	0	None	None	1	None	None	gene is directly annotated
M07106_3.00	M07106_3.00	NPH4	PlantTFDB	1.0	NPH4	0	None	None	1	None	None	gene is directly annotated
M07108_3.00	M07108_3.00	REM19	PlantTFDB	1.0	REM19	0	None	None	1	None	None	gene is directly annotated
M07109_3.00	M07109_3.00	VRN1	PlantTFDB	1.0	VRN1	0	None	None	1	None	None	gene is directly annotated
M07112_3.00	M07112_3.00	NGA4	PlantTFDB	1.0	NGA4	0	None	None	1	None	None	gene is directly annotated
M07113_3.00_ARF10	M07113_3.00_ARF10	ARF10	PlantTFDB	1.0	ARF10	0	None	None	1	None	None	gene is directly annotated
M07113_3.00_ARF16	M07113_3.00_ARF16	ARF16	PlantTFDB	1.0	ARF16	0	None	None	1	None	None	gene is directly annotated
M07119_3.00_ARF18	M07119_3.00_ARF18	ARF18	PlantTFDB	1.0	ARF18	0	None	None	1	None	None	gene is directly annotated
M07119_3.00_ARF9	M07119_3.00_ARF9	ARF9	PlantTFDB	1.0	ARF9	0	None	None	1	None	None	gene is directly annotated
M07119_3.00_ARF2	M07119_3.00_ARF2	ARF2	PlantTFDB	1.0	ARF2	0	None	None	1	None	None	gene is directly annotated
M07120_3.00	M07120_3.00	BPC1	PlantTFDB	1.0	BPC1	0	None	None	1	None	None	gene is directly annotated
M07123_3.00	M07123_3.00	BPC5	PlantTFDB	1.0	BPC5	0	None	None	1	None	None	gene is directly annotated
M07124_3.00	M07124_3.00	BPC6	PlantTFDB	1.0	BPC6	0	None	None	1	None	None	gene is directly annotated
M07125_3.00_BHLH76	M07125_3.00_BHLH76	BHLH76	PlantTFDB	1.0	BHLH76	0	None	None	1	None	None	gene is directly annotated
M07125_3.00_BEE2	M07125_3.00_BEE2	BEE2	PlantTFDB	1.0	BEE2	0	None	None	1	None	None	gene is directly annotated
M07125_3.00_BHLH79	M07125_3.00_BHLH79	BHLH79	PlantTFDB	1.0	BHLH79	0	None	None	1	None	None	gene is directly annotated
M07126_3.00_bHLH74	M07126_3.00_bHLH74	bHLH74	PlantTFDB	1.0	bHLH74	0	None	None	1	None	None	gene is directly annotated
M07126_3.00_BHLH63	M07126_3.00_BHLH63	BHLH63	PlantTFDB	1.0	BHLH63	0	None	None	1	None	None	gene is directly annotated
M07127_3.00_BHLH80	M07127_3.00_BHLH80	BHLH80	PlantTFDB	1.0	BHLH80	0	None	None	1	None	None	gene is directly annotated
M07127_3.00_AT2G43140	M07127_3.00_AT2G43140	AT2G43140	PlantTFDB	1.0	AT2G43140	0	None	None	1	None	None	gene is directly annotated
M07128_3.00	M07128_3.00	BHLH81	PlantTFDB	1.0	BHLH81	0	None	None	1	None	None	gene is directly annotated
M07130_3.00	M07130_3.00	BHLH122	PlantTFDB	1.0	BHLH122	0	None	None	1	None	None	gene is directly annotated
M07133_3.00	M07133_3.00	BIM1	PlantTFDB	1.0	BIM1	0	None	None	1	None	None	gene is directly annotated
M07135_3.00	M07135_3.00	MYC2	PlantTFDB	1.0	MYC2	0	None	None	1	None	None	gene is directly annotated
M07136_3.00	M07136_3.00	BHLH10	PlantTFDB	1.0	BHLH10	0	None	None	1	None	None	gene is directly annotated
M07138_3.00	M07138_3.00	BHLH128	PlantTFDB	1.0	BHLH128	0	None	None	1	None	None	gene is directly annotated
M07139_3.00	M07139_3.00	BHLH34	PlantTFDB	1.0	BHLH34	0	None	None	1	None	None	gene is directly annotated
M07143_3.00_PIF3	M07143_3.00_PIF3	PIF3	PlantTFDB	1.0	PIF3	0	None	None	1	None	None	gene is directly annotated
M07143_3.00_BHLH82	M07143_3.00_BHLH82	BHLH82	PlantTFDB	1.0	BHLH82	0	None	None	1	None	None	gene is directly annotated
M07146_3.00	M07146_3.00	BIM3	PlantTFDB	1.0	BIM3	0	None	None	1	None	None	gene is directly annotated
M07147_3.00	M07147_3.00	BHLH28	PlantTFDB	1.0	BHLH28	0	None	None	1	None	None	gene is directly annotated
M07148_3.00	M07148_3.00	BHLH72	PlantTFDB	1.0	BHLH72	0	None	None	1	None	None	gene is directly annotated
M07153_3.00	M07153_3.00	TGA2	PlantTFDB	1.0	TGA2	0	None	None	1	None	None	gene is directly annotated
M07155_3.00	M07155_3.00	TGA3	PlantTFDB	1.0	TGA3	0	None	None	1	None	None	gene is directly annotated
M07157_3.00	M07157_3.00	GBF2	PlantTFDB	1.0	GBF2	0	None	None	1	None	None	gene is directly annotated
M07158_3.00	M07158_3.00	VIP1	PlantTFDB	1.0	VIP1	0	None	None	1	None	None	gene is directly annotated
M07165_3.00	M07165_3.00	AtbZIP48	PlantTFDB	1.0	AtbZIP48	0	None	None	1	None	None	gene is directly annotated
M07167_3.00	M07167_3.00	BZIP2	PlantTFDB	1.0	BZIP2	0	None	None	1	None	None	gene is directly annotated
M07170_3.00	M07170_3.00	BZIP16	PlantTFDB	1.0	BZIP16	0	None	None	1	None	None	gene is directly annotated
M07174_3.00	M07174_3.00	BZIP18	PlantTFDB	1.0	BZIP18	0	None	None	1	None	None	gene is directly annotated
M07175_3.00	M07175_3.00	GBF1	PlantTFDB	1.0	GBF1	0	None	None	1	None	None	gene is directly annotated
M07177_3.00	M07177_3.00	BZIP28	PlantTFDB	1.0	BZIP28	0	None	None	1	None	None	gene is directly annotated
M07179_3.00	M07179_3.00	TGA9	PlantTFDB	1.0	TGA9	0	None	None	1	None	None	gene is directly annotated
M07182_3.00	M07182_3.00	EEL	PlantTFDB	1.0	EEL	0	None	None	1	None	None	gene is directly annotated
M07183_3.00	M07183_3.00	DPBF3	PlantTFDB	1.0	DPBF3	0	None	None	1	None	None	gene is directly annotated
M07184_3.00	M07184_3.00	BZIP53	PlantTFDB	1.0	BZIP53	0	None	None	1	None	None	gene is directly annotated
M07186_3.00	M07186_3.00	BZIP11	PlantTFDB	1.0	BZIP11	0	None	None	1	None	None	gene is directly annotated
M07189_3.00	M07189_3.00	TGA10	PlantTFDB	1.0	TGA10	0	None	None	1	None	None	gene is directly annotated
M07193_3.00_TGA4	M07193_3.00_TGA4	TGA4	PlantTFDB	1.0	TGA4	0	None	None	1	None	None	gene is directly annotated
M07193_3.00_TGA1	M07193_3.00_TGA1	TGA1	PlantTFDB	1.0	TGA1	0	None	None	1	None	None	gene is directly annotated
M07196_3.00	M07196_3.00	AtbZIP3	PlantTFDB	1.0	AtbZIP3	0	None	None	1	None	None	gene is directly annotated
M07197_3.00	M07197_3.00	BZIP43	PlantTFDB	1.0	BZIP43	0	None	None	1	None	None	gene is directly annotated
M07201_3.00	M07201_3.00	IDD1	PlantTFDB	1.0	IDD1	0	None	None	1	None	None	gene is directly annotated
M07202_3.00_MGP	M07202_3.00_MGP	MGP	PlantTFDB	1.0	MGP	0	None	None	1	None	None	gene is directly annotated
M07202_3.00_IDD4	M07202_3.00_IDD4	IDD4	PlantTFDB	1.0	IDD4	0	None	None	1	None	None	gene is directly annotated
M07202_3.00_NUC	M07202_3.00_NUC	NUC	PlantTFDB	1.0	NUC	0	None	None	1	None	None	gene is directly annotated
M07203_3.00	M07203_3.00	IDD5	PlantTFDB	1.0	IDD5	0	None	None	1	None	None	gene is directly annotated
M07205_3.00	M07205_3.00	ZAT6	PlantTFDB	1.0	ZAT6	0	None	None	1	None	None	gene is directly annotated
M07206_3.00	M07206_3.00	STOP1	PlantTFDB	1.0	STOP1	0	None	None	1	None	None	gene is directly annotated
M07209_3.00	M07209_3.00	TFIIIA	PlantTFDB	1.0	TFIIIA	0	None	None	1	None	None	gene is directly annotated
M07210_3.00_IDD14	M07210_3.00_IDD14	IDD14	PlantTFDB	1.0	IDD14	0	None	None	1	None	None	gene is directly annotated
M07210_3.00_SGR5	M07210_3.00_SGR5	SGR5	PlantTFDB	1.0	SGR5	0	None	None	1	None	None	gene is directly annotated
M07211_3.00	M07211_3.00	AtIDD16	PlantTFDB	1.0	AtIDD16	0	None	None	1	None	None	gene is directly annotated
M07212_3.00	M07212_3.00	IDD7	PlantTFDB	1.0	IDD7	0	None	None	1	None	None	gene is directly annotated
M07215_3.00	M07215_3.00	AT2G18490	PlantTFDB	1.0	AT2G18490	0	None	None	1	None	None	gene is directly annotated
M07216_3.00	M07216_3.00	SAP11	PlantTFDB	1.0	SAP11	0	None	None	1	None	None	gene is directly annotated
M07217_3.00	M07217_3.00	AT2G48100	PlantTFDB	1.0	AT2G48100	0	None	None	1	None	None	gene is directly annotated
M07220_3.00	M07220_3.00	IDD2	PlantTFDB	1.0	IDD2	0	None	None	1	None	None	gene is directly annotated
M07225_3.00	M07225_3.00	STOP2	PlantTFDB	1.0	STOP2	0	None	None	1	None	None	gene is directly annotated
M07226_3.00	M07226_3.00	AT5G42640	PlantTFDB	1.0	AT5G42640	0	None	None	1	None	None	gene is directly annotated
M07229_3.00	M07229_3.00	JKD	PlantTFDB	1.0	JKD	0	None	None	1	None	None	gene is directly annotated
M07230_3.00	M07230_3.00	IDD9	PlantTFDB	1.0	IDD9	0	None	None	1	None	None	gene is directly annotated
M07231_3.00_AZF2	M07231_3.00_AZF2	AZF2	PlantTFDB	1.0	AZF2	0	None	None	1	None	None	gene is directly annotated
M07231_3.00_AZF3	M07231_3.00_AZF3	AZF3	PlantTFDB	1.0	AZF3	0	None	None	1	None	None	gene is directly annotated
